address,chain_id,decimals,dex_id,name,pair_id,symbol
,42161,,1142,,12842,
0x53bcf6698c911b2a7409a740eacddb901fc2a2c6,42161,,1142,Kabosu,12843,KABOSU
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1142,Wrapped Ether,12843,WETH
,42161,,1142,,12843,
,42161,,1142,,12843,
,42161,,1142,,12843,
,42161,,1142,,12843,
,42161,,1142,,12843,
,42161,,1142,,12843,
,42161,,1142,,12843,
,42161,,1142,,12843,
,42161,,1142,,12843,
,42161,,1142,,12843,
,42161,,1142,,12843,
,42161,,1142,,12843,
,42161,,1142,,12843,
,42161,,1142,,12843,
,42161,,1142,,12843,
,42161,,1142,,12843,
,42161,,1142,,12843,
,42161,,1142,,12843,
,42161,,1142,,12843,
,42161,,1142,,12843,
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1142,Wrapped Ether,12844,WETH
0x61acf5194a8d1c9808f90ef174e33eb7fd6d9782,42161,,1142,Dogmusk,12844,Dogmusk
,42161,,1142,,12844,
,42161,,1142,,12844,
,42161,,1142,,12844,
,42161,,1142,,12844,
,42161,,1142,,12844,
,42161,,1142,,12844,
,42161,,1142,,12844,
,42161,,1142,,12844,
,42161,,1142,,12844,
,42161,,1142,,12844,
,42161,,1142,,12844,
,42161,,1142,,12844,
,42161,,1142,,12844,
,42161,,1142,,12844,
,42161,,1142,,12844,
,42161,,1142,,12844,
,42161,,1142,,12844,
,42161,,1142,,12844,
,42161,,1142,,12844,
,42161,,1142,,12844,
0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,42161,,1142,Tether USD,12845,USDT
0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,42161,,1142,USD Coin (Arb1),12845,USDC
,42161,,1142,,12845,
,42161,,1142,,12845,
,42161,,1142,,12845,
,42161,,1142,,12845,
,42161,,1142,,12845,
,42161,,1142,,12845,
,42161,,1142,,12845,
,42161,,1142,,12845,
,42161,,1142,,12845,
,42161,,1142,,12845,
,42161,,1142,,12845,
,42161,,1142,,12845,
,42161,,1142,,12845,
,42161,,1142,,12845,
,42161,,1142,,12845,
,42161,,1142,,12845,
,42161,,1142,,12845,
,42161,,1142,,12845,
,42161,,1142,,12845,
,42161,,1142,,12845,
0x7c8a1a80fdd00c9cccd6ebd573e9ecb49bfa2a59,42161,,1142,AICODE,12846,AICODE
0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,42161,,1142,Tether USD,12846,USDT
,42161,,1142,,12846,
,42161,,1142,,12846,
,42161,,1142,,12846,
,42161,,1142,,12846,
,42161,,1142,,12846,
,42161,,1142,,12846,
,42161,,1142,,12846,
,42161,,1142,,12846,
,42161,,1142,,12846,
,42161,,1142,,12846,
,42161,,1142,,12846,
,42161,,1142,,12846,
,42161,,1142,,12846,
,42161,,1142,,12846,
,42161,,1142,,12846,
,42161,,1142,,12846,
,42161,,1142,,12846,
,42161,,1142,,12846,
,42161,,1142,,12846,
,42161,,1142,,12846,
0x5a1c01196b8849a6834a5ef384b6d4db9e62a2af,42161,,1142,Ratel,12847,RATEL
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1142,Wrapped Ether,12847,WETH
,42161,,1142,,12847,
,42161,,1142,,12847,
,42161,,1142,,12847,
,42161,,1142,,12847,
,42161,,1142,,12847,
,42161,,1142,,12847,
,42161,,1142,,12847,
,42161,,1142,,12847,
,42161,,1142,,12847,
,42161,,1142,,12847,
,42161,,1142,,12847,
,42161,,1142,,12847,
,42161,,1142,,12847,
,42161,,1142,,12847,
,42161,,1142,,12847,
,42161,,1142,,12847,
,42161,,1142,,12847,
,42161,,1142,,12847,
,42161,,1142,,12847,
,42161,,1142,,12847,
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1142,Wrapped Ether,12848,WETH
0x9b69b837aa66d1ca3365df0efe95908b84140f6a,42161,,1142,AISCODE,12848,AISCODE
,42161,,1142,,12848,
,42161,,1142,,12848,
,42161,,1142,,12848,
,42161,,1142,,12848,
,42161,,1142,,12848,
,42161,,1142,,12848,
,42161,,1142,,12848,
,42161,,1142,,12848,
,42161,,1142,,12848,
,42161,,1142,,12848,
,42161,,1142,,12848,
,42161,,1142,,12848,
,42161,,1142,,12848,
,42161,,1142,,12848,
,42161,,1142,,12848,
,42161,,1142,,12848,
,42161,,1142,,12848,
,42161,,1142,,12848,
,42161,,1142,,12848,
,42161,,1142,,12848,
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1142,Wrapped Ether,12849,WETH
0x912ce59144191c1204e64559fe8253a0e49e6548,42161,,1142,Arbitrum,12849,ARB
,42161,,1142,,12849,
,42161,,1142,,12849,
,42161,,1142,,12849,
,42161,,1142,,12849,
,42161,,1142,,12849,
,42161,,1142,,12849,
,42161,,1142,,12849,
,42161,,1142,,12849,
,42161,,1142,,12849,
,42161,,1142,,12849,
,42161,,1142,,12849,
,42161,,1142,,12849,
,42161,,1142,,12849,
,42161,,1142,,12849,
,42161,,1142,,12849,
,42161,,1142,,12849,
,42161,,1142,,12849,
,42161,,1142,,12849,
,42161,,1142,,12849,
,42161,,1142,,12849,
0xb2498cde54810424a24fdd23579164265a0c14c5,42161,,1142,Taikula Coin,12850,Taikula
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1142,Wrapped Ether,12850,WETH
,42161,,1142,,12850,
,42161,,1142,,12850,
,42161,,1142,,12850,
,42161,,1142,,12850,
,42161,,1142,,12850,
,42161,,1142,,12850,
,42161,,1142,,12850,
,42161,,1142,,12850,
,42161,,1142,,12850,
,42161,,1142,,12850,
,42161,,1142,,12850,
,42161,,1142,,12850,
,42161,,1142,,12850,
,42161,,1142,,12850,
,42161,,1142,,12850,
,42161,,1142,,12850,
,42161,,1142,,12850,
,42161,,1142,,12850,
,42161,,1142,,12850,
,42161,,1142,,12850,
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1142,Wrapped Ether,12851,WETH
0x9863925e73c25c45b71bd9749df52c1507c2f2e2,42161,,1142,RookToken,12851,ROOK
,42161,,1142,,12851,
,42161,,1142,,12851,
,42161,,1142,,12851,
,42161,,1142,,12851,
,42161,,1142,,12851,
,42161,,1142,,12851,
,42161,,1142,,12851,
,42161,,1142,,12851,
,42161,,1142,,12851,
,42161,,1142,,12851,
,42161,,1142,,12851,
,42161,,1142,,12851,
,42161,,1142,,12851,
,42161,,1142,,12851,
,42161,,1142,,12851,
,42161,,1142,,12851,
,42161,,1142,,12851,
,42161,,1142,,12851,
,42161,,1142,,12851,
,42161,,1142,,12851,
0xaf8b72e2dc20684fd6bd2029fe1530e7618bd394,42161,,1142,FURBO,12852,FURBO
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1142,Wrapped Ether,12852,WETH
,42161,,1142,,12852,
,42161,,1142,,12852,
,42161,,1142,,12852,
,42161,,1142,,12852,
,42161,,1142,,12852,
,42161,,1142,,12852,
,42161,,1142,,12852,
,42161,,1142,,12852,
,42161,,1142,,12852,
,42161,,1142,,12852,
,42161,,1142,,12852,
,42161,,1142,,12852,
,42161,,1142,,12852,
,42161,,1142,,12852,
,42161,,1142,,12852,
,42161,,1142,,12852,
,42161,,1142,,12852,
,42161,,1142,,12852,
,42161,,1142,,12852,
,42161,,1142,,12852,
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1142,Wrapped Ether,12853,WETH
0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,42161,,1142,USD Coin (Arb1),12853,USDC
,42161,,1142,,12853,
,42161,,1142,,12853,
,42161,,1142,,12853,
,42161,,1142,,12853,
,42161,,1142,,12853,
,42161,,1142,,12853,
,42161,,1142,,12853,
,42161,,1142,,12853,
,42161,,1142,,12853,
,42161,,1142,,12853,
,42161,,1142,,12853,
,42161,,1142,,12853,
,42161,,1142,,12853,
,42161,,1142,,12853,
,42161,,1142,,12853,
,42161,,1142,,12853,
,42161,,1142,,12853,
,42161,,1142,,12853,
,42161,,1142,,12853,
,42161,,1142,,12853,
0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,42161,,1142,USD Coin (Arb1),12854,USDC
0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,42161,,1142,Dai Stablecoin,12854,DAI
,42161,,1142,,12854,
,42161,,1142,,12854,
,42161,,1142,,12854,
,42161,,1142,,12854,
,42161,,1142,,12854,
,42161,,1142,,12854,
,42161,,1142,,12854,
,42161,,1142,,12854,
,42161,,1142,,12854,
,42161,,1142,,12854,
,42161,,1142,,12854,
,42161,,1142,,12854,
,42161,,1142,,12854,
,42161,,1142,,12854,
,42161,,1142,,12854,
,42161,,1142,,12854,
,42161,,1142,,12854,
,42161,,1142,,12854,
,42161,,1142,,12854,
,42161,,1142,,12854,
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1142,Wrapped Ether,12855,WETH
0x912ce59144191c1204e64559fe8253a0e49e6548,42161,,1142,Arbitrum,12855,ARB
,42161,,1142,,12855,
,42161,,1142,,12855,
,42161,,1142,,12855,
,42161,,1142,,12855,
,42161,,1142,,12855,
,42161,,1142,,12855,
,42161,,1142,,12855,
,42161,,1142,,12855,
,42161,,1142,,12855,
,42161,,1142,,12855,
,42161,,1142,,12855,
,42161,,1142,,12855,
,42161,,1142,,12855,
,42161,,1142,,12855,
,42161,,1142,,12855,
,42161,,1142,,12855,
,42161,,1142,,12855,
,42161,,1142,,12855,
,42161,,1142,,12855,
,42161,,1142,,12855,
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1142,Wrapped Ether,12856,WETH
0x02e7b25a1f578ae5acedcc2486604dd684434fc6,42161,,1142,YAYO,12856,YAYO
,42161,,1142,,12856,
,42161,,1142,,12856,
,42161,,1142,,12856,
,42161,,1142,,12856,
,42161,,1142,,12856,
,42161,,1142,,12856,
,42161,,1142,,12856,
,42161,,1142,,12856,
,42161,,1142,,12856,
,42161,,1142,,12856,
,42161,,1142,,12856,
,42161,,1142,,12856,
,42161,,1142,,12856,
,42161,,1142,,12856,
,42161,,1142,,12856,
,42161,,1142,,12856,
,42161,,1142,,12856,
,42161,,1142,,12856,
,42161,,1142,,12856,
,42161,,1142,,12856,
0x7c8a1a80fdd00c9cccd6ebd573e9ecb49bfa2a59,42161,,1142,AICODE,12857,AICODE
0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,42161,,1142,USD Coin (Arb1),12857,USDC
,42161,,1142,,12857,
,42161,,1142,,12857,
,42161,,1142,,12857,
,42161,,1142,,12857,
,42161,,1142,,12857,
,42161,,1142,,12857,
,42161,,1142,,12857,
,42161,,1142,,12857,
,42161,,1142,,12857,
,42161,,1142,,12857,
,42161,,1142,,12857,
,42161,,1142,,12857,
,42161,,1142,,12857,
,42161,,1142,,12857,
,42161,,1142,,12857,
,42161,,1142,,12857,
,42161,,1142,,12857,
,42161,,1142,,12857,
,42161,,1142,,12857,
,42161,,1142,,12857,
0x6fd58f5a2f3468e35feb098b5f59f04157002407,42161,,1142,poor guy,12858,pogai
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,42161,,1142,Wrapped Ether,12858,WETH
,42161,,1142,,12858,
,42161,,1142,,12858,
,42161,,1142,,12858,
,42161,,1142,,12858,
,42161,,1142,,12858,
,42161,,1142,,12858,
,42161,,1142,,12858,
,42161,,1142,,12858,
,42161,,1142,,12858,
,42161,,1142,,12858,
,42161,,1142,,12858,
,42161,,1142,,12858,
,42161,,1142,,12858,
,42161,,1142,,12858,
,42161,,1142,,12858,
,42161,,1142,,12858,
,42161,,1142,,12858,
,42161,,1142,,12858,
,42161,,1142,,12858,
,42161,,1142,,12858,
0x748b5be12ac1ce2ef73035189f943591c1822b7d,42161,,1142,MetaLine Gold,12859,MTG
0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,42161,,1142,Tether USD,12859,USDT
,42161,,1142,,12859,
,42161,,1142,,12859,
,42161,,1142,,12859,
,42161,,1142,,12859,
,42161,,1142,,12859,
,42161,,1142,,12859,
,42161,,1142,,12859,
,42161,,1142,,12859,
,42161,,1142,,12859,
,42161,,1142,,12859,
,42161,,1142,,12859,
,42161,,1142,,12859,
,42161,,1142,,12859,
,42161,,1142,,12859,
,42161,,1142,,12859,
,42161,,1142,,12859,
,42161,,1142,,12859,
,42161,,1142,,12859,
,42161,,1142,,12859,
,42161,,1142,,12859,
0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,42161,,1142,Tether USD,12860,USDT
0x912ce59144191c1204e64559fe8253a0e49e6548,42161,,1142,Arbitrum,12860,ARB
,42161,,1142,,12860,
,42161,,1142,,12860,
,42161,,1142,,12860,
,42161,,1142,,12860,
,42161,,1142,,12860,
,42161,,1142,,12860,
,42161,,1142,,12860,
,42161,,1142,,12860,
,42161,,1142,,12860,
,42161,,1142,,12860,
,42161,,1142,,12860,
,42161,,1142,,12860,
,42161,,1142,,12860,
,42161,,1142,,12860,
,42161,,1142,,12860,
,42161,,1142,,12860,
,42161,,1142,,12860,
,42161,,1142,,12860,
,42161,,1142,,12860,
,42161,,1142,,12860,
0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,42161,,1142,USD Coin (Arb1),12861,USDC
0x912ce59144191c1204e64559fe8253a0e49e6548,42161,,1142,Arbitrum,12861,ARB
,42161,,1142,,12861,
,42161,,1142,,12861,
,42161,,1142,,12861,
,42161,,1142,,12861,
,42161,,1142,,12861,
,42161,,1142,,12861,
,42161,,1142,,12861,
,42161,,1142,,12861,
,42161,,1142,,12861,
,42161,,1142,,12861,
,42161,,1142,,12861,
,42161,,1142,,12861,
,42161,,1142,,12861,
,42161,,1142,,12861,
